x,y,label
1.0521415096897695,-10.34728914813101,2
-0.3548771354909175,-15.827545803367977,2
7.069382981198279,-24.430227300146225,0
16.996291611344237,-28.993103760152703,0
11.553820339153736,-24.718761914331775,0
11.247518819458454,10.433559922594036,1
13.282104519977986,-25.07392430212885,0
15.740708071953978,-25.47458220953961,0
18.271955145118092,-22.92602036580852,0
-3.686713579322391,-11.660726869952715,2
7.11641063877393,11.572240583180024,1
19.364540349011317,-22.559834353479697,0
5.132247736485063,11.237400842544282,1
8.353248674806096,12.324842328028515,1
6.8160129581136495,12.361854086461548,1
-1.4386057933482184,-9.31970514895809,2
8.150463295125945,-21.138308859710644,0
10.273547950862367,-24.07495098564843,0
-0.25850140099689467,-16.68281196788609,2
17.227672162166222,-26.941370193399056,0
4.49862028116256,10.120233116932694,1
-1.8789019486232958,-15.668767524564267,2
-2.183797007638915,-19.83311669249475,2
15.100310500431219,-25.605323240083738,0
2.1009318081175503,-9.363447954706986,2
8.430719349854678,10.76351560603138,1
0.9324242726622778,-15.147629753619748,2
17.826167620340904,-23.578843037034922,0
14.326460171250435,-28.150629448486146,0
-0.8140711251054703,-12.070401467263274,2
6.204714978656049,9.463758045797238,1
16.057888721156736,-22.034037313923154,0
0.17959791158721244,-19.207444844083795,2
19.928271293837486,-25.130101949476664,0
2.47925936561078,-13.853733365784079,2
7.956318336711664,10.87644726408486,1
8.54546257594985,12.97281010065331,1
16.21420866538592,-25.494140899219556,0
8.811594661846396,9.466808974976438,1
-3.2555274770654345,-13.678555926000557,2
-2.6150457553902706,-7.702255019143179,2
18.407344966711612,-23.23531298979244,0
8.592950360297477,-25.388190758732012,0
7.085712265632334,12.401133239618918,1
1.7974617578125078,-9.10137282792838,2
5.2474367575210525,17.277895500783558,1
16.690006273641533,-23.939254868800752,0
8.408775166830695,9.392748058943404,1
0.43782052333727495,-8.840832184698346,2
15.329776317573533,-23.566906981408422,0
5.7401442494184645,9.871780291975174,1
8.04409937998151,14.062790757508667,1
-1.2927213691396044,-15.339960545911511,2
2.558440605360813,-16.129908144532266,2
4.257940001053321,-14.08586990891596,2
16.864783594627788,-30.21955575125831,0
18.14568794635947,-23.552874645640433,0
4.090068295686004,14.960231305658368,1
17.443010985076572,-23.448860181069147,0
6.124584106654019,13.09340992345085,1
0.6491253085836005,-4.438365406644701,2
13.438693281029545,-25.74113666342412,0
10.473918708509188,-21.530494231465042,0
0.7446809845514074,-13.922824860481512,2
7.508083958637238,12.154882296714492,1
-3.4122107773438937,-19.802435484485386,2
1.8267253749708443,-17.24101631708923,2
5.233843272692568,10.811476603915814,1
20.224096309049308,-23.375231208451904,0
4.701752712453586,5.976747424968972,1
2.7047818891987556,-9.361221440359518,2
13.173078514157737,-24.722981471028632,0
8.28690695826604,-22.65914113971184,0
13.91305441876065,-21.026610140133418,0
14.495322713259716,-23.73445062802849,0
-1.6531967531134317,-4.471334161676658,2
7.249155363508227,16.904131466657258,1
6.395045716215174,14.116343823183103,1
8.120468837839592,5.0397247691103875,1
4.0542791038571195,-13.102709785054996,2
11.213950135698086,-23.74019715815884,0
11.676455413672842,-22.475266490184058,0
3.8905775888947014,15.006772767400829,1
14.13969704771181,-22.22042631479572,0
17.51678019922187,-25.427803596020528,0
8.58435238499306,5.307701757799858,1
-0.5470359000966758,-13.796105988818496,2
4.210152499764996,6.125176363244869,1
6.739824108214516,9.143194839394273,1
16.51381874767659,-23.53488285764222,0
12.736517517505114,-23.84210371670229,0
7.05706007489267,9.863573308937466,1
1.3361898285424465,-6.828662549845113,2
-2.797918159627251,-17.31447155666725,2
19.206132692314018,-23.459790072524324,0
10.969645227640871,-21.64069474609799,0
6.623181939749961,7.110870905778594,1
3.714555933861634,14.140659420144635,1
14.422182984264763,-24.334730059585617,0
10.335849736365986,-22.975924520455536,0
15.179141746733329,-22.571417107408198,0
16.460527342655226,-28.066877984033088,0
9.848769949009636,17.13949265189681,1
12.559329215560265,-26.816954735552525,0
9.328798175286192,15.740096517604739,1
9.587924421928642,-23.678615087287792,0
5.664825688355893,13.183294155532614,1
5.283279480831529,16.212511903690377,1
14.667670389178365,-18.780335313517263,0
8.105280088346738,10.15028795926373,1
15.43462899592536,-22.400056284079486,0
17.49895155027028,-20.44989588408349,0
-1.4000140486573887,-10.074565273540095,2
6.996284192197796,9.77447322077111,1
14.363392936795524,-23.439127350468624,0
-1.0741260669726609,-18.79278389581423,2
14.497277737339227,-18.953971137536623,0
7.816171285602392,20.546217845245803,1
-0.4595063480778391,-18.22326009845352,2
-1.924778230963344,-12.126532059863909,2
20.513828233327356,-20.298292820517393,0
0.24255417383991906,-9.59645360078489,2
-1.346655539103182,-10.875540963226342,2
8.628020473997367,7.724997509252712,1
0.18799042900763263,-12.812944809372837,2
12.630422002979808,-25.115951461651434,0
14.966767122220515,-24.671430439909543,0
4.469509043677171,13.553950369875052,1
6.747093493344166,12.990357599839758,1
6.692774944123534,12.940109522535908,1
5.090079829020348,-13.994357244695026,2
11.878706177413122,-23.774268545591944,0
7.937937347351852,10.696418472935797,1
10.780905414419873,5.695830034924097,1
9.635168040051957,-24.77873122042503,0
-6.830796523516758,-17.374232253386413,2
7.053669685568941,12.270203721147118,1
7.745047231914407,15.761674631265718,1
-0.2497700332961865,-17.906697482684145,2
7.8466303354953775,9.39330508293395,1
8.943660604460796,9.710369390241322,1
-0.43699430979244464,-13.681305683524435,2
5.217076290291902,-15.749360585891605,2
-0.22324829538674085,-18.419100208159303,2
-0.38633040200797425,-15.049759056130405,2
10.228668701679641,-22.72751728503132,0
3.557155957757415,-14.386435511710966,2
9.227127392551953,14.51175383229063,1
-5.916750204606468,-13.606693709206588,2
6.806304151112799,14.29586130890781,1
7.67695964917462,13.440029603660992,1
7.722218489177168,12.697434454637675,1
3.9538647555935373,8.859599817154516,1
5.598895326823625,9.8846846277943,1
-2.403281222236666,-8.562219663588698,2
21.94749499043317,-22.035738763258024,0
8.726456596509147,17.14082158178335,1
17.416484972383948,-22.77726222661908,0
6.316330222333158,13.35674036655477,1
0.8579378630626943,-12.8195149566665,2
-0.8404406143840545,-20.190387749630712,2
12.761218910125768,-26.33446004034089,0
-0.2679577883862551,-19.131873647278358,2
-2.6680809763611726,-14.798776071600846,2
2.111588347330235,-17.700258761462578,2
10.564703360698392,-24.72738651315425,0
-1.6676516040582041,-8.12124282466495,2
5.9761617229238615,14.143237014504738,1
9.295831333989955,6.435233125155155,1
-1.3978715482285133,-14.048378337194414,2
13.806837310935114,-20.997067492740275,0
13.395125373651661,-23.136385976158273,0
14.525636895997671,-25.043713369219557,0
1.5375288557156204,-12.98955392530525,2
-0.3840196710552062,-5.331296332217322,2
0.3018436861267528,-14.287264700593777,2
8.409624044244005,10.7819311093102,1
11.916131872964389,-23.22850207382846,0
14.521704783670886,-27.361401102443097,0
-0.5506185931300402,-13.211724613030215,2
-1.2732579749904125,-14.952646484464326,2
8.230944932154419,10.383235885997122,1
-1.872842749574306,-10.738034737106158,2
15.973698703152634,-27.18184684043931,0
5.623343732730511,9.683093970799668,1
5.533170511968116,-26.473854086103316,0
15.485530395372685,-22.695684526545683,0
4.852453500154412,14.457037513314718,1
6.096107643247835,11.857798615141451,1
18.255774248188736,-23.90085213904927,0
0.297117349265024,-11.117189903038788,2
9.121663592027208,-23.28328367961443,0
-0.7057681141729897,-18.175074675674864,2
3.3667140474760195,-17.87816951791652,2
17.817771438617903,-21.84500830194896,0
6.756368122396218,11.1938357600989,1
14.591324700249181,-24.951097760149512,0
2.4337574273162144,-14.111882766855194,2
1.0715849756993716,-17.23387593907572,2
7.555208931115363,10.481396799957139,1
-1.3938036739573878,-12.93535938001524,2
-3.717360325281183,-22.216945299324628,2
7.106071992532255,13.920725447868833,1
15.32719429906501,-21.45426626685711,0
8.51798607418613,-27.340988293989973,0
8.263267285612198,-25.093711448762313,0
-2.9730555619607486,-22.595258570973787,2
5.9713690348731605,14.698289190486907,1
1.3988979075228134,-14.275906999717222,2
9.979396778678804,-23.625564289850555,0
14.974673990546863,-24.74520150654735,0
14.087394616756406,-23.300669078764425,0
5.607473584106621,12.124056885524292,1
6.192326391208896,14.350560507821685,1
7.289133076888207,11.11663688372493,1
3.9359101959907683,-15.305623632361117,2
-0.6536225450354953,-22.194468736856116,2
6.10988399805486,15.210019492862925,1
5.655225978936586,11.831527143984927,1
-2.5557599468886774,-10.767968852310169,2
1.0070106525578404,-15.121684474812724,2
1.3923020940116866,-14.656021270443807,2
12.471131512657484,-24.695054560286664,0
-2.0628350636587647,-16.511494537108497,2
13.335564696348094,-28.438997959841295,0
4.518209873440034,13.842805360179955,1
20.51488227465016,-20.92335477062666,0
15.736922918634438,-26.20639471981248,0
21.35370589921848,-23.71632154962151,0
1.701715508337817,-16.876643453223572,2
-0.7601749375646406,-18.8049079769468,2
12.160877295536276,-21.143826035094374,0
-1.3500572830812112,-12.397213939105416,2
-0.22008832492755342,-12.804363570021097,2
17.892750804991152,-18.785219859700828,0
9.296708605079989,11.604659809266103,1
4.861889717985909,9.623391989481341,1
13.060748492742924,-24.802693071199958,0
-5.380459972997041,-12.630292449371751,2
-1.068536178439014,-14.32694818862404,2
5.93452477791153,14.946602662740709,1
-0.683449517262043,-8.238696426600658,2
-1.526898918890194,-12.510871677856464,2
0.9020538811298252,-11.839413904724612,2
-0.40925729216967843,-8.587934535021603,2
5.749146620574631,12.267305316598849,1
-2.4002235866994956,-9.957817310931794,2
11.164277511260398,-22.811720285664528,0
-0.4492739826928506,-22.083407468812872,2
6.206056896213077,8.430898819055727,1
0.6822729538803783,-8.753850068869937,2
5.695097639959956,14.09836031673268,1
3.5339511180330687,8.144304791014509,1
-1.7664355292075429,-9.967253986814704,2
-0.5404954621746125,-21.445805430438867,2
12.753394267532979,-25.01603322117915,0
-2.956998053556465,-10.036953304265023,2
6.18719867555565,12.678718997760406,1
14.291685649202725,-24.267038060412588,0
13.79115006247634,-24.31185381220877,0
7.512685158253287,10.717552231233487,1
11.091282098602225,-22.814406373207404,0
8.709316694912477,10.492377572887035,1
5.723616735801895,14.263507202872347,1
10.188302316528626,-21.80302696826625,0
11.614518051909048,11.6021379169003,1
3.084121186693617,13.272507627986943,1
6.360461974248087,16.03887871145076,1
0.4634964700158174,-10.092703095489444,2
15.544066507135494,-24.27198507325667,0
6.806350460944425,17.4234211442238,1
12.565025136528508,-25.774194960763648,0
6.739188447628089,19.92348001491267,1
9.609368658349604,-28.039131862177026,0
7.4261423046799155,16.19336199795674,1
14.366237618773606,-23.027613545086197,0
6.35261822600563,12.320078715085272,1
9.353244942757403,-23.521740334099267,0
4.191576723378743,9.342977537186691,1
-2.581168936746072,-9.237676436638807,2
-0.3347133437425911,-7.189941074503588,2
16.20958201616991,-22.115482581858835,0
14.888167964215993,-20.57214578632445,0
12.145978816565474,-22.320674632241136,0
5.316532215977102,14.917071906654968,1
17.34508953562227,-24.93436839178209,0
5.7820195049704335,11.598778198500678,1
13.349340060113882,-25.545577749600096,0
12.029440336567248,-23.66608377909462,0
7.444385214864253,15.644233418283747,1
9.561083486250816,21.49295753795635,1
17.65112145275171,-25.163553839934238,0
3.0855346468440703,13.918980860548038,1
-0.36727121121141604,17.413411502003505,1
-3.7619978859231926,-10.969911838425707,2
10.049524929495963,-22.72035105010625,0
1.2931911167758856,-11.079641929366574,2
21.68297777503348,-23.31420041833556,0
11.326163048537556,-23.303358436756014,0
2.582957372125165,-19.64643954772259,2
12.560118941920528,12.659308827161992,1
6.706130890110758,9.358954936469521,1
2.6733713937428587,-12.392311671552267,2
7.167504923996612,7.771605899103288,1
9.475732565995017,17.191143247429533,1
17.144838538656774,-23.612100971288488,0
12.991768645966397,-26.374908287286434,0
17.36432692113363,-23.212830491318076,0
3.8463374034675253,9.127915513252926,1
0.5506210676530631,-12.888176100201044,2
-1.8542235485815421,-10.267706231282594,2
16.9180215022442,-22.250439101030246,0
-2.5150876070054715,-11.623528733747234,2
-2.3569269543799045,-18.669067987426747,2
14.683779637156581,-22.99450643851932,0
4.294138741673004,15.676130404921542,1
7.0166520721966945,11.405913548324204,1
12.379041302115276,-23.306845665772162,0
14.030511198497127,-24.962300763377335,0
-2.6251455151168464,-18.27079268478454,2
9.487519768367143,11.322165190930503,1
16.66624416495444,-23.40717367960543,0
6.629813172592187,7.144549722025211,1
10.68774557092997,-27.29416122981041,0
6.959930452758488,14.567172729894049,1
11.071234134442587,-24.510207436993696,0
13.97719697693053,-27.96806199709117,0
7.587937052852026,13.41874960353267,1
-0.9684471747062676,-18.01640251774866,2
17.01912452248029,-23.903125060701775,0
10.043684208990202,10.232103665846399,1
12.297285022292554,-24.218404483469893,0
5.194782797985539,-16.851800378308624,2
13.102024589057027,-24.571918730116103,0
10.446877935886917,-25.606046800711724,0
13.397887525034324,-24.972055946307176,0
1.9422293930566967,-14.751042609267978,2
6.5175242364234,10.666154203098225,1
-0.3263536663900241,-18.118032835211437,2
15.876842592629394,-24.699233504053655,0
1.478835781026837,-13.102084340810475,2
4.882951718780545,13.152055830762858,1
8.692077236620097,9.050373012632207,1
1.0526113760449036,-15.253185040600984,2
3.41499463696572,-16.137295977704976,2
1.2889516018761868,-18.90582547590521,2
10.30088623643519,14.899853395423902,1
1.512698530135528,-11.017258713641123,2
2.3107826176642003,10.26136433236022,1
14.803203811650771,-24.397689452044947,0
7.108773089500672,14.28719341812413,1
6.504016878976839,-22.827267034517273,0
-0.8611286614326635,-16.219248054776166,2
7.577282973297372,-22.67657817578297,0
17.963685086480343,-25.499538486232463,0
-4.116435151857054,-14.215847140119852,2
0.8664717383941909,-22.096380829099015,2
7.826284831008582,7.755416307519501,1
15.081623828174891,-21.436024047024283,0
-0.8942773199077072,-13.45316338014469,2
3.472954118434433,14.064200537428054,1
7.920839690375885,14.573527420250121,1
7.436409823590393,15.40713668933447,1
5.834362749560463,17.744903982219185,1
-0.7396183259746871,-5.004143468730719,2
16.122808228325653,-27.529045663469944,0
